status,generationTime,id,output,meta
success,4.898097038269043,12779096,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/4902eb9d-562d-464c-b20e-2e2d76980539-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '4902eb9d-562d-464c-b20e-2e2d76980539', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a cloudy dawn mountain (range) landscape with night lighting, taken from a telephoto medium shot and with windy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 4144459186, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,1.0307364463806152,12779105,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/2656d0d4-8432-4497-a3df-356f6f589c28-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '2656d0d4-8432-4497-a3df-356f6f589c28', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a cloudy nighttime mountain (peak) landscape with midday lighting, taken from a low angle medium shot and with foggy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 3987438013, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,1.0505411624908447,12779115,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/c3d6dca1-0654-4a86-adbf-b676484cf96a-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': 'c3d6dca1-0654-4a86-adbf-b676484cf96a', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a rainy daytime mountain (range) landscape with overcast lighting, taken from a telephoto long shot and with snowy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 455535492, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,1.303431510925293,12779135,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/35f1c31d-b870-48d3-9f3b-ffdee288f706-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '35f1c31d-b870-48d3-9f3b-ffdee288f706', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a stormy dusk mountain (valley) landscape with night lighting, taken from a telephoto medium shot and with windy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 3972010399, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,17.303860664367676,12779193,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/35a4cebb-c167-450c-aab7-62e2aa69601b-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '35a4cebb-c167-450c-aab7-62e2aa69601b', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a rainy nighttime mountain (valley) landscape with overcast lighting, taken from a high angle close-up and with windy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 976698505, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,6.561512231826782,12779221,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/9a5f4508-c16a-4f8f-b50e-433183a29238-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '9a5f4508-c16a-4f8f-b50e-433183a29238', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a sunny nighttime mountain (canyon) landscape with night lighting, taken from a low angle long shot and with snowy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 2003796966, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,14.904547929763794,12779264,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/9c299493-861a-4f1e-8956-4ae0f1700a94-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '9c299493-861a-4f1e-8956-4ae0f1700a94', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a rainy dusk mountain (valley) landscape with night lighting, taken from a high angle long shot and with windy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 1785021513, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,1.2614262104034424,12779282,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/8155576a-1324-4c61-a7d2-31d21cbd28dc-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '8155576a-1324-4c61-a7d2-31d21cbd28dc', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a stormy nighttime mountain (range) landscape with morning lighting, taken from a wide angle close-up and with rainy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 2004781581, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,9.899442434310913,12779312,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/5bc0a565-19ba-421e-abf1-113dcf5205ab-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '5bc0a565-19ba-421e-abf1-113dcf5205ab', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a stormy daytime mountain (valley) landscape with morning lighting, taken from a telephoto medium shot and with foggy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 2696269994, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,2.1756484508514404,12779330,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/da21f790-f8a4-40d9-9b27-cfcb62a635d8-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': 'da21f790-f8a4-40d9-9b27-cfcb62a635d8', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a foggy nighttime mountain (peak) landscape with midday lighting, taken from a wide angle long shot and with rainy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 4236589517, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,3.090676784515381,12779359,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/f72a1200-3067-488f-8353-7904a287c21d-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': 'f72a1200-3067-488f-8353-7904a287c21d', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a stormy daytime mountain (peak) landscape with night lighting, taken from a high angle close-up and with snowy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 3070032017, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,1.1847419738769531,12779376,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/3ce9e557-8693-4cc5-896b-46289b27d330-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '3ce9e557-8693-4cc5-896b-46289b27d330', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a foggy dusk mountain (canyon) landscape with midday lighting, taken from a telephoto long shot and with rainy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 62827219, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,3.9575347900390625,12779403,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/c909a072-eb2b-47c1-b3f3-f1e1b76fb101-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': 'c909a072-eb2b-47c1-b3f3-f1e1b76fb101', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a foggy dawn mountain (valley) landscape with night lighting, taken from a high angle close-up and with foggy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 2231021419, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,1.2025611400604248,12779419,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/16966b69-5936-47c7-b1e5-00bf74125dbf-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '16966b69-5936-47c7-b1e5-00bf74125dbf', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a stormy daytime mountain (peak) landscape with morning lighting, taken from a low angle medium shot and with foggy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 524014424, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,2.189570903778076,12779432,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/8dcb453e-9537-42ef-b199-47d8d4d86a67-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '8dcb453e-9537-42ef-b199-47d8d4d86a67', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a stormy dawn mountain (peak) landscape with midday lighting, taken from a high angle close-up and with snowy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 2351490009, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,11.06214451789856,12779474,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/5e93dfe8-49aa-4be1-a49e-932c2357a09a-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '5e93dfe8-49aa-4be1-a49e-932c2357a09a', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a snowy daytime mountain (range) landscape with night lighting, taken from a low angle long shot and with rainy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 3774491491, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,1.29046630859375,12779486,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/5f2ac1a4-158c-419b-afd7-65461f571616-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '5f2ac1a4-158c-419b-afd7-65461f571616', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a stormy daytime mountain (peak) landscape with night lighting, taken from a wide angle close-up and with windy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 3246160608, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,9.922768115997314,12779526,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/e3428b11-1125-4710-a8ac-b1a0fb1345a5-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': 'e3428b11-1125-4710-a8ac-b1a0fb1345a5', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a snowy nighttime mountain (valley) landscape with midday lighting, taken from a wide angle medium shot and with windy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 736417773, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,19.53286051750183,12779583,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/5339c6c3-2fd7-47af-a277-b8ae9dd298dc-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '5339c6c3-2fd7-47af-a277-b8ae9dd298dc', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a rainy dawn mountain (canyon) landscape with overcast lighting, taken from a low angle long shot and with snowy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 1541365104, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,2.4112110137939453,12779603,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/b772a355-6e23-4889-9232-3bee4d1b3295-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': 'b772a355-6e23-4889-9232-3bee4d1b3295', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a rainy dusk mountain (valley) landscape with overcast lighting, taken from a low angle long shot and with snowy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 2490758672, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,1.9268908500671387,12779843,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/31b7ebfe-52ec-4548-9322-923f02051a24-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '31b7ebfe-52ec-4548-9322-923f02051a24', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a sunny daytime mountain (valley) landscape with overcast lighting, taken from a low angle medium shot and with windy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 4094882013, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,1.465836763381958,12779856,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/e8f07ff7-7a36-4275-8fad-197d4e61465d-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': 'e8f07ff7-7a36-4275-8fad-197d4e61465d', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a stormy nighttime mountain (canyon) landscape with morning lighting, taken from a telephoto long shot and with snowy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 2853067345, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
success,4.324049234390259,12779874,['https://pub-8b49af329fae499aa563997f5d4068a4.r2.dev/generations/4fd95efd-31f0-43af-8422-f4dfd9f15635-0.png'],"{'H': 512, 'W': 512, 'enable_attention_slicing': 'true', 'file_prefix': '4fd95efd-31f0-43af-8422-f4dfd9f15635', 'guidance_scale': 7.5, 'model': 'runwayml/stable-diffusion-v1-5', 'n_samples': 1, 'negative_prompt': '((out of frame)), ((extra fingers)), mutated hands, ((poorly drawn hands)), ((poorly drawn face)), (((mutation))), (((deformed))), (((tiling))), ((naked)), ((tile)), ((fleshpile)), ((ugly)), (((abstract))), blurry, ((bad anatomy)), ((bad proportions)), ((extra limbs)), cloned face, (((skinny))), glitchy, ((extra breasts)), ((double torso)), ((extra arms)), ((extra hands)), ((mangled fingers)), ((missing breasts)), (missing lips), ((ugly face)), ((fat)), ((extra legs)), anime', 'outdir': 'out', 'prompt': 'Generate a photo-realistic image of a sunny nighttime mountain (peak) landscape with overcast lighting, taken from a telephoto close-up and with windy environmental conditions.', 'revision': 'fp16', 'safetychecker': 'yes', 'seed': 3265178186, 'steps': 20, 'vae': 'stabilityai/sd-vae-ft-mse'}"
